序號,答案
20240515100001,1183.3
20240515101001,1233.0
20240515102001,1337.3
20240515103001,1429.15
20240515104001,1470.88
20240515105001,1473.81
20240515110001,1441.63
20240515111001,1348.22
20240515112001,1253.74
20240515113001,1280.48
20240515114001,1389.65
20240515115001,1454.82
20240515120001,1432.22
20240515121001,1129.61
20240515122001,653.47
20240515123001,530.39
20240515124001,676.1
20240515125001,821.53
20240515130001,804.44
20240515131001,692.32
20240515132001,575.66
20240515133001,505.87
20240515134001,464.57
20240515135001,403.65
20240515140001,328.34
20240515141001,287.37
20240515142001,252.48
20240515143001,206.85
20240515144001,151.49
20240515145001,107.59
20240515150001,83.58
20240515151001,64.51
20240515152001,46.81
20240515153001,32.92
20240515154001,22.74
20240515155001,17.08
20240515160001,12.47
20240515161001,13.62
20240515162001,14.28
20240515163001,12.13
20240515164001,8.66
20240515165001,6.28
20240520090001,213.43
20240520091001,208.27
20240520092001,248.1
20240520093001,249.99
20240520094001,221.65
20240520095001,220.7
20240520100001,230.78
20240520101001,225.84
20240520102001,221.4
20240520103001,213.93
20240520104001,205.53
20240520105001,188.31
20240520110001,160.77
20240520111001,143.01
20240520112001,143.82
20240520113001,152.44
20240520114001,163.6
20240520115001,181.9
20240520120001,215.42
20240520121001,236.82
20240520122001,220.93
20240520123001,169.72
20240520124001,121.16
20240520125001,92.55
20240520130001,65.4
20240520131001,51.71
20240520132001,41.06
20240520133001,34.91
20240520134001,31.45
20240520135001,29.62
20240520140001,27.63
20240520141001,27.38
20240520142001,26.45
20240520143001,25.23
20240520144001,24.38
20240520145001,24.67
20240520150001,25.45
20240520151001,27.76
20240520152001,29.0
20240520153001,29.12
20240520154001,28.15
20240520155001,26.91
20240520160001,23.47
20240520161001,21.45
20240520162001,19.31
20240520163001,16.78
20240520164001,14.08
20240520165001,11.82
20240613090001,64.16
20240613091001,66.71
20240613092001,69.26
20240613093001,74.54
20240613094001,79.21
20240613095001,109.51
20240613100001,156.96
20240613101001,207.85
20240613102001,267.09
20240613103001,333.73
20240613104001,384.0
20240613105001,313.55
20240613110001,279.31
20240613111001,365.61
20240613112001,478.4
20240613113001,592.73
20240613114001,676.31
20240613115001,760.09
20240613120001,796.31
20240613121001,738.43
20240613122001,656.15
20240613123001,566.93
20240613124001,524.66
20240613125001,485.75
20240613130001,432.65
20240613131001,440.04
20240613132001,565.17
20240613133001,708.55
20240613134001,640.79
20240613135001,371.43
20240613140001,177.18
20240613141001,113.85
20240613142001,87.12
20240613143001,74.05
20240613144001,67.81
20240613145001,65.4
20240613150001,59.46
20240613151001,56.51
20240613152001,53.19
20240613153001,49.14
20240613154001,44.73
20240613155001,40.44
20240613160001,33.64
20240613161001,31.12
20240613162001,26.69
20240613163001,21.26
20240613164001,16.19
20240613165001,12.55
20240615090001,637.21
20240615091001,604.83
20240615092001,555.66
20240615093001,521.23
20240615094001,530.95
20240615095001,560.38
20240615100001,589.47
20240615101001,729.87
20240615102001,936.38
20240615103001,971.89
20240615104001,939.2
20240615105001,983.63
20240615110001,1006.94
20240615111001,1012.09
20240615112001,1022.48
20240615113001,1035.42
20240615114001,1049.78
20240615115001,1064.58
20240615120001,1071.05
20240615121001,1067.77
20240615122001,1049.65
20240615123001,1024.04
20240615124001,995.59
20240615125001,966.85
20240615130001,938.41
20240615131001,913.52
20240615132001,883.61
20240615133001,837.21
20240615134001,765.31
20240615135001,679.04
20240615140001,600.56
20240615141001,553.31
20240615142001,507.85
20240615143001,449.82
20240615144001,384.29
20240615145001,332.67
20240615150001,308.47
20240615151001,310.72
20240615152001,309.62
20240615153001,290.9
20240615154001,245.99
20240615155001,180.18
20240615160001,113.69
20240615161001,77.24
20240615162001,49.34
20240615163001,28.78
20240615164001,13.92
20240615165001,5.86
20240703090001,699.02
20240703091001,756.08
20240703092001,799.64
20240703093001,795.54
20240703094001,729.25
20240703095001,628.59
20240703100001,590.54
20240703101001,643.55
20240703102001,755.91
20240703103001,885.41
20240703104001,1009.85
20240703105001,1086.9
20240703110001,1097.26
20240703111001,1089.52
20240703112001,1103.22
20240703113001,1137.1
20240703114001,1181.04
20240703115001,1218.05
20240703120001,1236.76
20240703121001,1239.86
20240703122001,1228.63
20240703123001,1205.34
20240703124001,1178.16
20240703125001,1150.46
20240703130001,1119.12
20240703131001,1093.99
20240703132001,1061.98
20240703133001,1010.74
20240703134001,936.6
20240703135001,841.3
20240703140001,727.32
20240703141001,641.75
20240703142001,600.72
20240703143001,572.67
20240703144001,521.89
20240703145001,427.3
20240703150001,333.41
20240703151001,307.49
20240703152001,300.57
20240703153001,277.41
20240703154001,226.81
20240703155001,166.24
20240703160001,114.1
20240703161001,84.22
20240703162001,59.58
20240703163001,39.35
20240703164001,23.46
20240703165001,12.61
20240707090001,725.51
20240707091001,774.48
20240707092001,819.7
20240707093001,863.77
20240707094001,913.75
20240707095001,967.32
20240707100001,1028.23
20240707101001,1070.65
20240707102001,1114.06
20240707103001,1156.62
20240707104001,1194.18
20240707105001,1224.41
20240707110001,1250.49
20240707111001,1260.51
20240707112001,1265.86
20240707113001,1269.55
20240707114001,1272.0
20240707115001,1273.8
20240707120001,1275.13
20240707121001,1274.22
20240707122001,1265.5
20240707123001,1244.05
20240707124001,1217.66
20240707125001,1196.71
20240707130001,1171.42
20240707131001,1137.19
20240707132001,1083.44
20240707133001,1012.8
20240707134001,931.66
20240707135001,843.42
20240707140001,746.86
20240707141001,683.4
20240707142001,640.61
20240707143001,595.36
20240707144001,520.04
20240707145001,411.79
20240707150001,336.68
20240707151001,323.85
20240707152001,305.94
20240707153001,252.22
20240707154001,186.6
20240707155001,134.78
20240707160001,90.08
20240707161001,63.58
20240707162001,41.83
20240707163001,24.51
20240707164001,11.67
20240707165001,4.34
20240125090002,14.09
20240125091002,15.72
20240125092002,17.55
20240125093002,19.46
20240125094002,21.44
20240125095002,23.36
20240125100002,26.27
20240125101002,28.38
20240125102002,30.63
20240125103002,32.99
20240125104002,35.44
20240125105002,37.94
20240125110002,41.1
20240125111002,43.88
20240125112002,47.07
20240125113002,50.71
20240125114002,54.32
20240125115002,56.91
20240125120002,58.73
20240125121002,57.25
20240125122002,53.33
20240125123002,48.08
20240125124002,42.98
20240125125002,38.97
20240125130002,36.56
20240125131002,34.83
20240125132002,33.42
20240125133002,31.64
20240125134002,29.13
20240125135002,26.22
20240125140002,21.74
20240125141002,18.47
20240125142002,14.79
20240125143002,11.6
20240125144002,9.17
20240125145002,7.95
20240125150002,5.11
20240125151002,4.66
20240125152002,3.76
20240125153002,2.77
20240125154002,1.92
20240125155002,1.24
20240125160002,0.24
20240125161002,0.0
20240125162002,0.0
20240125163002,0.0
20240125164002,0.0
20240125165002,0.81
20240128090002,20.85
20240128091002,23.55
20240128092002,26.23
20240128093002,28.85
20240128094002,31.37
20240128095002,33.56
20240128100002,35.87
20240128101002,37.37
20240128102002,38.62
20240128103002,39.66
20240128104002,40.45
20240128105002,40.81
20240128110002,41.18
20240128111002,40.53
20240128112002,39.29
20240128113002,37.46
20240128114002,35.14
20240128115002,32.75
20240128120002,30.09
20240128121002,28.19
20240128122002,26.51
20240128123002,25.0
20240128124002,23.64
20240128125002,22.54
20240128130002,21.62
20240128131002,20.98
20240128132002,19.78
20240128133002,17.89
20240128134002,15.62
20240128135002,14.08
20240128140002,12.37
20240128141002,11.49
20240128142002,10.58
20240128143002,9.72
20240128144002,8.8
20240128145002,8.2
20240128150002,6.02
20240128151002,5.56
20240128152002,4.8
20240128153002,3.95
20240128154002,3.25
20240128155002,2.25
20240128160002,1.36
20240128161002,0.33
20240128162002,0.0
20240128163002,0.0
20240128164002,0.11
20240128165002,1.58
20240213090002,1254.3
20240213091002,1391.87
20240213092002,1559.84
20240213093002,1699.34
20240213094002,1801.49
20240213095002,1873.74
20240213100002,1933.95
20240213101002,1980.53
20240213102002,2001.19
20240213103002,2015.01
20240213104002,2024.19
20240213105002,2023.04
20240213110002,2016.07
20240213111002,2002.18
20240213112002,1991.33
20240213113002,1998.5
20240213114002,2017.27
20240213115002,2005.16
20240213120002,1789.09
20240213121002,886.07
20240213122002,168.78
20240213123002,127.16
20240213124002,176.26
20240213125002,185.36
20240213130002,116.44
20240213131002,85.26
20240213132002,67.68
20240213133002,68.67
20240213134002,87.46
20240213135002,122.31
20240213140002,161.07
20240213141002,185.41
20240213142002,172.1
20240213143002,132.03
20240213144002,92.35
20240213145002,62.17
20240213150002,38.35
20240213151002,30.86
20240213152002,28.99
20240213153002,27.18
20240213154002,24.43
20240213155002,21.69
20240213160002,18.34
20240213161002,16.52
20240213162002,14.63
20240213163002,12.82
20240213164002,11.32
20240213165002,11.39
20240226090002,40.03
20240226091002,43.14
20240226092002,48.63
20240226093002,57.46
20240226094002,71.54
20240226095002,87.83
20240226100002,111.46
20240226101002,126.42
20240226102002,141.67
20240226103002,153.5
20240226104002,159.99
20240226105002,161.68
20240226110002,154.4
20240226111002,139.14
20240226112002,115.49
20240226113002,88.09
20240226114002,62.86
20240226115002,45.35
20240226120002,32.79
20240226121002,30.82
20240226122002,30.54
20240226123002,32.2
20240226124002,36.12
20240226125002,42.51
20240226130002,49.21
20240226131002,53.91
20240226132002,54.86
20240226133002,52.83
20240226134002,49.12
20240226135002,45.21
20240226140002,37.63
20240226141002,35.32
20240226142002,31.05
20240226143002,26.99
20240226144002,23.57
20240226145002,20.9
20240226150002,17.22
20240226151002,15.58
20240226152002,13.81
20240226153002,11.91
20240226154002,9.86
20240226155002,7.83
20240226160002,9.18
20240226161002,6.05
20240226162002,4.67
20240226163002,3.84
20240226164002,3.06
20240226165002,3.96
20240319090002,15.74
20240319091002,17.62
20240319092002,19.06
20240319093002,19.9
20240319094002,21.47
20240319095002,23.28
20240319100002,30.3
20240319101002,31.88
20240319102002,32.96
20240319103002,32.58
20240319104002,31.17
20240319105002,29.34
20240319110002,28.15
20240319111002,26.92
20240319112002,26.26
20240319113002,26.1
20240319114002,26.3
20240319115002,26.44
20240319120002,26.83
20240319121002,26.32
20240319122002,25.69
20240319123002,25.03
20240319124002,24.44
20240319125002,24.33
20240319130002,24.03
20240319131002,24.43
20240319132002,24.62
20240319133002,24.45
20240319134002,24.08
20240319135002,24.38
20240319140002,24.09
20240319141002,23.54
20240319142002,22.19
20240319143002,20.34
20240319144002,18.14
20240319145002,16.05
20240319150002,13.34
20240319151002,11.6
20240319152002,9.8
20240319153002,7.86
20240319154002,5.87
20240319155002,4.82
20240319160002,2.62
20240319161002,2.03
20240319162002,1.43
20240319163002,1.02
20240319164002,0.98
20240319165002,2.2
20240427090002,69.7
20240427091002,67.26
20240427092002,65.95
20240427093002,66.62
20240427094002,69.19
20240427095002,72.6
20240427100002,84.06
20240427101002,98.65
20240427102002,121.46
20240427103002,145.92
20240427104002,167.09
20240427105002,180.12
20240427110002,181.35
20240427111002,168.92
20240427112002,152.9
20240427113002,140.55
20240427114002,133.54
20240427115002,131.22
20240427120002,129.78
20240427121002,129.06
20240427122002,128.11
20240427123002,130.51
20240427124002,140.4
20240427125002,150.4
20240427130002,158.95
20240427131002,175.82
20240427132002,207.14
20240427133002,253.86
20240427134002,310.29
20240427135002,353.62
20240427140002,364.33
20240427141002,345.46
20240427142002,298.9
20240427143002,254.37
20240427144002,226.79
20240427145002,211.13
20240427150002,201.81
20240427151002,181.77
20240427152002,145.33
20240427153002,108.26
20240427154002,88.5
20240427155002,86.37
20240427160002,83.31
20240427161002,72.37
20240427162002,51.73
20240427163002,34.11
20240427164002,22.94
20240427165002,17.89
20240508090002,49.89
20240508091002,47.15
20240508092002,47.8
20240508093002,47.81
20240508094002,41.3
20240508095002,38.43
20240508100002,39.1
20240508101002,37.55
20240508102002,36.35
20240508103002,35.84
20240508104002,36.21
20240508105002,37.88
20240508110002,45.19
20240508111002,47.35
20240508112002,47.85
20240508113002,45.66
20240508114002,40.78
20240508115002,35.26
20240508120002,26.47
20240508121002,23.02
20240508122002,19.61
20240508123002,16.68
20240508124002,13.63
20240508125002,9.69
20240508130002,9.04
20240508131002,8.18
20240508132002,7.06
20240508133002,7.32
20240508134002,9.26
20240508135002,14.26
20240508140002,14.31
20240508141002,16.52
20240508142002,17.42
20240508143002,17.55
20240508144002,16.99
20240508145002,15.99
20240508150002,13.53
20240508151002,13.22
20240508152002,12.49
20240508153002,11.22
20240508154002,9.48
20240508155002,6.89
20240508160002,6.68
20240508161002,6.14
20240508162002,5.08
20240508163002,4.11
20240508164002,3.39
20240508165002,4.55
20240705090002,679.62
20240705091002,739.91
20240705092002,810.07
20240705093002,876.23
20240705094002,932.93
20240705095002,981.34
20240705100002,1029.61
20240705101002,1062.75
20240705102002,1094.68
20240705103002,1124.55
20240705104002,1149.62
20240705105002,1168.23
20240705110002,1186.73
20240705111002,1194.86
20240705112002,1200.01
20240705113002,1201.45
20240705114002,1197.9
20240705115002,1190.13
20240705120002,1182.29
20240705121002,1170.82
20240705122002,1153.79
20240705123002,1127.79
20240705124002,1095.56
20240705125002,1064.79
20240705130002,1022.19
20240705131002,974.48
20240705132002,924.1
20240705133002,879.46
20240705134002,838.47
20240705135002,796.51
20240705140002,742.51
20240705141002,684.32
20240705142002,637.81
20240705143002,566.02
20240705144002,436.25
20240705145002,284.84
20240705150002,164.22
20240705151002,117.63
20240705152002,92.44
20240705153002,71.88
20240705154002,54.81
20240705155002,42.8
20240705160002,31.65
20240705161002,27.86
20240705162002,24.23
20240705163002,20.47
20240705164002,15.84
20240705165002,12.72
20240707090002,668.48
20240707091002,727.31
20240707092002,795.69
20240707093002,860.39
20240707094002,915.13
20240707095002,961.33
20240707100002,1009.0
20240707101002,1042.07
20240707102002,1074.99
20240707103002,1107.03
20240707104002,1135.18
20240707105002,1157.16
20240707110002,1178.71
20240707111002,1189.52
20240707112002,1197.13
20240707113002,1200.79
20240707114002,1199.34
20240707115002,1192.98
20240707120002,1182.61
20240707121002,1168.17
20240707122002,1145.84
20240707123002,1114.33
20240707124002,1080.61
20240707125002,1048.2
20240707130002,1007.18
20240707131002,963.58
20240707132002,910.2
20240707133002,847.12
20240707134002,774.38
20240707135002,706.56
20240707140002,650.32
20240707141002,617.3
20240707142002,587.52
20240707143002,539.8
20240707144002,463.45
20240707145002,376.05
20240707150002,304.34
20240707151002,275.43
20240707152002,263.74
20240707153002,241.77
20240707154002,197.54
20240707155002,144.1
20240707160002,95.19
20240707161002,67.25
20240707162002,43.98
20240707163002,26.28
20240707164002,13.87
20240707165002,8.16
20240317090003,1137.3
20240317091003,1251.72
20240317092003,1390.73
20240317093003,1509.09
20240317094003,1588.5
20240317095003,1643.26
20240317100003,1675.87
20240317101003,1696.55
20240317102003,1717.82
20240317103003,1744.17
20240317104003,1770.59
20240317105003,1704.67
20240317110003,1502.89
20240317111003,1346.71
20240317112003,1251.4
20240317113003,1173.09
20240317114003,1072.69
20240317115003,969.97
20240317120003,812.27
20240317121003,517.13
20240317122003,232.66
20240317123003,177.88
20240317124003,195.51
20240317125003,171.59
20240317130003,134.23
20240317131003,137.34
20240317132003,148.53
20240317133003,168.63
20240317134003,183.95
20240317135003,160.08
20240317140003,104.24
20240317141003,77.03
20240317142003,64.31
20240317143003,55.94
20240317144003,50.91
20240317145003,50.26
20240317150003,54.46
20240317151003,57.36
20240317152003,54.14
20240317153003,46.91
20240317154003,39.03
20240317155003,32.8
20240317160003,27.03
20240317161003,24.41
20240317162003,22.72
20240317163003,21.42
20240317164003,19.02
20240317165003,16.53
20240414090003,962.39
20240414091003,1067.06
20240414092003,1127.04
20240414093003,1161.78
20240414094003,1183.94
20240414095003,1199.05
20240414100003,1230.29
20240414101003,1255.44
20240414102003,1284.33
20240414103003,1309.88
20240414104003,1330.2
20240414105003,1360.3
20240414110003,1413.69
20240414111003,1458.65
20240414112003,1493.71
20240414113003,1526.08
20240414114003,1509.44
20240414115003,1285.28
20240414120003,888.83
20240414121003,631.72
20240414122003,594.47
20240414123003,635.09
20240414124003,737.2
20240414125003,989.25
20240414130003,1249.79
20240414131003,1274.27
20240414132003,927.16
20240414133003,735.72
20240414134003,632.77
20240414135003,565.37
20240414140003,501.62
20240414141003,428.17
20240414142003,396.65
20240414143003,408.38
20240414144003,427.1
20240414145003,445.07
20240414150003,434.71
20240414151003,414.61
20240414152003,372.97
20240414153003,332.02
20240414154003,248.25
20240414155003,161.41
20240414160003,112.75
20240414161003,87.12
20240414162003,67.43
20240414163003,53.67
20240414164003,46.01
20240414165003,43.77
20240524090003,123.38
20240524091003,130.25
20240524092003,148.73
20240524093003,171.6
20240524094003,184.86
20240524095003,183.88
20240524100003,178.83
20240524101003,173.46
20240524102003,166.59
20240524103003,162.28
20240524104003,155.52
20240524105003,145.0
20240524110003,174.82
20240524111003,218.12
20240524112003,264.66
20240524113003,289.72
20240524114003,275.8
20240524115003,227.82
20240524120003,215.48
20240524121003,233.84
20240524122003,265.41
20240524123003,321.16
20240524124003,405.7
20240524125003,474.77
20240524130003,421.36
20240524131003,313.83
20240524132003,209.31
20240524133003,142.45
20240524134003,103.13
20240524135003,70.26
20240524140003,49.8
20240524141003,47.17
20240524142003,37.26
20240524143003,28.44
20240524144003,16.46
20240524145003,3.79
20240524150003,8.1
20240524151003,9.21
20240524152003,9.56
20240524153003,9.77
20240524154003,11.63
20240524155003,20.99
20240524160003,14.75
20240524161003,11.08
20240524162003,8.7
20240524163003,7.0
20240524164003,6.02
20240524165003,6.1
20240526090003,215.83
20240526091003,266.36
20240526092003,325.57
20240526093003,473.36
20240526094003,833.48
20240526095003,974.67
20240526100003,711.98
20240526101003,376.29
20240526102003,249.83
20240526103003,186.68
20240526104003,166.19
20240526105003,180.1
20240526110003,224.75
20240526111003,270.5
20240526112003,294.78
20240526113003,287.45
20240526114003,261.89
20240526115003,238.3
20240526120003,223.97
20240526121003,218.22
20240526122003,206.86
20240526123003,182.65
20240526124003,153.22
20240526125003,130.65
20240526130003,108.88
20240526131003,98.27
20240526132003,93.91
20240526133003,92.91
20240526134003,92.7
20240526135003,92.62
20240526140003,90.11
20240526141003,89.0
20240526142003,87.8
20240526143003,86.73
20240526144003,85.74
20240526145003,84.65
20240526150003,82.71
20240526151003,79.95
20240526152003,75.52
20240526153003,69.51
20240526154003,62.54
20240526155003,55.83
20240526160003,47.52
20240526161003,42.03
20240526162003,37.57
20240526163003,33.42
20240526164003,27.95
20240526165003,22.42
20240603090003,61.99
20240603091003,64.83
20240603092003,68.58
20240603093003,72.67
20240603094003,75.61
20240603095003,75.49
20240603100003,74.74
20240603101003,72.45
20240603102003,71.35
20240603103003,71.06
20240603104003,70.81
20240603105003,70.06
20240603110003,67.07
20240603111003,64.62
20240603112003,61.27
20240603113003,57.64
20240603114003,54.59
20240603115003,52.84
20240603120003,53.82
20240603121003,55.73
20240603122003,58.98
20240603123003,62.94
20240603124003,67.93
20240603125003,73.87
20240603130003,80.25
20240603131003,83.78
20240603132003,84.51
20240603133003,80.91
20240603134003,72.15
20240603135003,61.09
20240603140003,52.72
20240603141003,47.76
20240603142003,40.87
20240603143003,31.72
20240603144003,23.51
20240603145003,15.34
20240603150003,9.25
20240603151003,9.2
20240603152003,8.36
20240603153003,7.62
20240603154003,7.68
20240603155003,8.31
20240603160003,8.01
20240603161003,7.43
20240603162003,6.6
20240603163003,5.61
20240603164003,4.44
20240603165003,4.32
20240620090003,660.16
20240620091003,688.22
20240620092003,780.32
20240620093003,926.45
20240620094003,1062.06
20240620095003,1167.35
20240620100003,1257.53
20240620101003,1363.41
20240620102003,1430.1
20240620103003,1468.44
20240620104003,1507.24
20240620105003,1522.23
20240620110003,1521.91
20240620111003,1526.42
20240620112003,1538.07
20240620113003,1545.78
20240620114003,1544.91
20240620115003,1537.43
20240620120003,1531.11
20240620121003,1524.06
20240620122003,1511.77
20240620123003,1491.79
20240620124003,1463.33
20240620125003,1433.97
20240620130003,1402.47
20240620131003,1300.22
20240620132003,1102.84
20240620133003,882.82
20240620134003,798.32
20240620135003,891.37
20240620140003,1029.06
20240620141003,825.2
